name	latitude	longitude	phone	address
Choudhary Fuel Point & CNG Gas Station	31.3507001	76.3875102		"992Q+72J, SH22, Jol"
HP PETROL PUMP - GAGAN HP CENTRE CNG	30.788245	76.408431		"Vill Polomajra NH-95, Tehsil Khamanoo, Chandigarh"
Think Gas CNG	31.2213375	75.7996094		"6QCX+GRQ, Phagwara"
"Bharat Petroleum, Petrol Pump/ Cng Pump -Lakshmi Chand Ram Saran Dass"	30.989505	76.5445523		"KHWASPURA RUPNAGAR, ROOPNAGAR"
Prem Filling BPCL Petrol Pump CNG Available	31.4341464	75.8544848		"Prem Filling Station VPO, Tanuli"
"punjab oil carrier,dealer Bharat petroleum and cng"	30.8125162	75.9531902		Tibba
Puri Filling Station- Bpcl Petrol & CNG Pump	31.3565218	76.3154568		Una
SHRI KRISHNA PETRO - CNG Filling Station	31.3221521	76.4109523		"Nangal, Chandigarh Rd, Ajouli"
IRM Energy CNG Station	30.7880697	76.4083923		"QCQ5+69C, Chandigarh Rd, Pohlo Majra"
Indianoil-Adani Gas Pvt Ltd CNG Station	30.7123527	76.8483002		"92, Modern Housing Complex, Sector 13, Chandigarh, Panchkula"
Indianoil-Adani Gas Pvt Ltd CNG Station	30.6242903	76.6911349		"JMFR+PF6, NH 205A, JLPL Industrial Area"
Bharat Petroleum & CNG Station	30.7201252	76.8095508		"Madhya Marg, 28B, Sector 28, Chandigarh"
Bharat petroleum CNG & Gas station Radhey filling station	31.272453	76.7114564		"Zakatkhana, Kiarian"
Indianoil-Adani Gas Pvt Ltd CNG Station	30.7371274	76.6838198		"PMPM+VG4, Sahibzada Ajit Singh Nagar"
CNG station HP Manimajra	30.7123506	76.8483339		"Booth No 68, Sector 5, Panchkula"
Indianoil-Adani Gas Pvt Ltd CNG Station	30.7364375	76.7159375		"Sector 56, Sahibzada Ajit Singh Nagar"
Adani Gas Pvt Ltd CNG Station	30.8544049	76.8598326		"VV35+QW8, Kalka"
Amalia Pump CNG Filling Centre	30.7097261	76.748739		"44C, NH21, Chandigarh"
Adani Gas Pvt Ltd CNG Station	30.6999746	76.7268467		"MPXG+XPW, Sector 62, Sahibzada Ajit Singh Nagar"
Indianoil-Adani Gas Pvt Ltd CNG Station	30.6179571	76.9404327		"JW9R+55X Indian Oil Petrol Pump, Mattewali"
Indianoil-Adani Gas Pvt Ltd CNG Station	30.7056812	76.7875114		"20, Dakshin Marg, Tribune Colony, 31B, Sector 31, Chandigarh"
Indian Oil - Adani Gas CNG Station	30.6077345	76.8367422		"Ambala - Chandigarh Expy, Dappar"
Cng pump	30.6928173	76.7138826		"MPV7+2F, Sector 70, Sahibzada Ajit Singh Nagar"
Torrent Gas CNG Station	30.7776109	76.7219418		"QPHC+2QW, Sukhija Fuels, Tira, Opposite of Punjab Cricket Stadium, Mullanpur Garibdas New Chandigarh Mohali, Tira"
"Bharat Petroleum, Petrol & CNG Pump -Jai Durga Filling Station"	31.2106045	76.6352141		"CHAMROLI RUPNAGAR, ROOPNAGAR"
"Bharat Petroleum, Petrol Diesel _EV CHARGING and CNG Pump -Rajindra Filling Station"	31.4315297	76.7136324		Ghumarwin
Sukhija Fuels HPCL Pump & CNG	30.7775583	76.7218687		"Village Tira,petrol pump, opposite Punjab Cricket Stadium, Mullanpur Garibdass"
Alishan Gas Service And Filling	30.7459039	76.6459463		"4594, Ward No 13, Pathran Wala Khoo, Kharar"
CNG pump sirsa	29.5303958	75.0874805		"Sirsa - Fatehabad Rd, Sirsa"
Petrol Pump & CNG station	29.5259805	75.449399		"GCGX+9QR, Professor Colony, Fatehabad"
Indora Filling Station & CNG Filling Station	29.5246606	75.468301		"NH9, Industrial Area, Khan Mohammad"
"CNG,PETROL PUMP"	29.532922	75.1999133		"NH9, near Bhavdeen Toll Plaza, Sirsa, Hisar"
ABHE RAM CNG AND PETROL PUMP	28.8957119	76.6125503		"1, Rohtak - Sonipat Rd, Model Town, Rohtak"
Spectrum Gas CNG Filling Station	28.8696135	76.6551876		"VM93+MR8, Rohtak - Delhi Rd, Sector-30 Commercial, Garhi Bohar, Rohtak"
HCG CNG Station	28.6688743	76.6377721		"HP Jagan Filling Station, Dujana, Dojhana-n"
Cng Pump	28.8828649	76.6217134		"Sector 14, Rohtak"
Bharat Petroleum Petrol Pump and CNG pump	28.860419	76.6595332		"Kheri Sadh, Rohtak"
Indraprastha Gas Limited CNG Station	29.510941	76.9721337		"Vill- Sarai Kohand, Post, Grand Trunk Rd, Gharaunda"
IGL CNG Station Rohini Sector 3	28.6961668	77.1114		"next to Rohini Depot, Institutional Area, Rohini, Delhi"
Shivaay CNG Station	28.6965665	77.4286077		"Khasra No 829, Noor Village, opposite Vvip Style Mall, Sehani Khurd, Raj Nagar Extension, Ghaziabad"
Indraprastha Gas Limited CNG Station	28.7860858	77.0406191		"K No. 178/14, Pooth to, Bawana Rd, Delhi"
Indraprastha Gas Limited CNG Station	28.7055295	77.4510178		"PF42+6C6, Raj Nagar Extension, Ghaziabad"
THINK Gas CNG Station	29.100428	77.2812829		"Onkar Filling Station, Binoli Rd, near Varda Jyoti Garden, Baraut, Baraut Rural"
Indraprastha Gas Limited CNG Station	28.7186662	77.070724		"Kanjhawala Rd, Sector 23, Rohini, Delhi"
Indraprastha Gas Limited CNG Station	28.666348	77.3076294		"M885+G36, Rd Number 71, Block C, Surajmal Vihar, Delhi"
Jahangirpuri CNG Pump	28.7323795	77.157544		"89A, Grand Trunk Rd, Block L 2, Bhalswa, Delhi"
Narela Mega Igl Cng station	28.8412367	77.1198156		"Main, Narela Road, near Kastiri Ram School, Sector B-2, Narela, New Delhi, Delhi"
Indraprastha Gas Limited CNG Station Sawda Ghewra	28.7063692	76.9855984		"PX4P+G6J, J J Colony, Sawda, Delhi"
Vir filling GAIL Gas CNG Station	28.9446346	76.9855315		"WXVP+V63, NH334B, Sonipat"
Shree Siddhi Vinayak CNG Station	29.5135887	77.7195627		"in front of Ganpati Dhaba, Muzaffarnagar"
IGS FUEL & ENERGY CNG STATION INDRAPRASTHA CNG GAS STATIONS. .	29.5383758	77.7376499		"GPQQ+932, Muzaffarnagar"
Torrent CNG pump	28.8194942	78.6273552		"RJ9G+QWX, NH9, Dhanupura"
SHREE TIRUPATI IGL ONLINE CNG FILLING STATION PUMP	29.5287122	77.7010094		"Saharanpur Rd, opposite Tejas Farm, Muzaffarnagar, Rampur"
CNG Siti Moradabad	28.8198619	78.6280178		"NH9, Dhanupura"
Green Energy Solutions Torrent Gas Online CNG Station	28.9376979	78.6892678		"WMQQ+3PC, SH 49, Jamalpur Madi Nagla, Ladawali"
Torrent Gas CNG Station	29.0694192	78.6327244		"FIFA Energy, IOCL, SH-49, Kanth Rd, Kanth"
Chandravati Filling Station IOCL(CNG pump )	29.5241222	77.7041829		"SH - 59, District - Muzaffarnagar, Saharanpur Rd, near Rampur Tiraha, Muzaffarnagar"
Triveni gas CNG pump	28.7619932	77.777662		"QQ6H+Q3V, Hapur - Kithore Rd"
Sushmaa Gas Station ( only CNG)	28.8379647	78.2860262		"opp. Nirmar Fibre Factory, Salarpur, Gajraula"
Torrent Gas CNG Station	28.7095267	78.7024449		"PP52+RX8 On, Garib Nawaz Filling Station, IOCL Station, Naseerpur Kundarki, Sambhal Rd, Moradabad"
Dev Fuels Bharat Petroleum & CNG Station	28.7585012	79.0477016		"Faizullah Nagar delhi Roadra NH-24, Rampur Bypass Rd, Rampur"
PAC CNG Station Rudrapur	28.9886346	79.3998853		"X9QX+FX2, NH109, Rudrapur, Jagatpura"
Torrent Gas CNG Station	28.8229875	78.7773932		"RQFG+5XR, Mohd Bux, PCL Station, Double Fatak Crossing Sambhal Chauraha, Rampur Rd, Moradabad"
CNG Pump Bazpur Shree Balaji Filling Station	29.1520426	79.1430495		"Rampur Road, Bazpur"
Torrent Gas CNG Station	29.2325119	78.7136235		"6PM7+2C5, Rampur Ghogar"
Bhagwati Filling Station CNG	28.9243176	78.8715782		"Rana, Sugal Mill, opp. Torrent Gas Pump, Moradabad"
Gopal jee petroleum Torrent Gas CNG Station	28.8271062	78.8586271		"Gopal Ji Petroleum, BPCL Station, Village Dillari Near Adam & Eve Convent School, NH 24, Road, Rampur, Moradabad"
Torrent Gas CNG Station	28.8677454	78.7475935		"VP9X+32W, Ram Ganga Vihar 1, Moradabad"
Indraprastha Gas Limited CNG Station	28.7709375	79.0978125		"Q3CX+946 IndianOil, Rampur, Milak Ibrahim Shah"
Torrent Gas CNG Station	28.9030984	78.721679		"WP3C+6MV, Ranvir Filling Station, HPCL Station, Najibabad Kotdwar Rd, near Amrapali Farm, Mugalpura, Moradabad"
Life CNG station	28.8106001	78.745739		"RP6W+67Q, Near Venus India Factory, Lakri Fazalpur Road, Mini By Pass, Moradabad"
Torrent Gas CNG Station	28.9176562	78.7551835		"Cosmos to Darak, Harsh Kisan Seva Kendra, IOCL, Dilari - Moradabad Rd, Islampur Rampura, Pandit Nagla Bypass Road, Moradabad"
MD. Bux CNG Filling station	28.8231245	78.7773237		"RQFG+5XR, Rampur Rd, Shivpuri, Moradabad"
Torrent Gas CNG Station	29.0347159	78.7643988		"SS Filling Station, Dilari - Moradabad Rd, OPCL, Changeri"
HP PETROL PUMP AND CNG - HAMARA PUMP Lamachaur	29.22753	79.42137		"Haldwani - Kaladhungi Road OPP. Amrapali Institute Lamachaur, Dist: Nainital, Dehradun"
CNG HP PETROL PUMP - JINDAL FUEL CENTRE	29.3127527	79.1949438		"Bail Parao, Pattapani"
Cng pump	28.8395649	78.8266367		"Rampur Rd, Tajpur Mafi, Moradabad"
Torrent Gas CNG Station	28.8105759	78.7456448		"RP6W+67V, Life CNG Station, Torrent Gas, Menather, Mini By Pass Lakdifajalpur to RTO office"
Torrent Gas CNG Station	28.817749	78.8917782		"HP Centre, HPCL Station, Mundapandey, NH-24, Before Moradabad Rampur Toll Plaza, Moradabad"
Adani Gas Pvt Ltd CNG Station	29.1857458	79.0032488		"Kashipur - Sitarganj Hwy, Kundsebara"
Himalayan Petrol Pump and CNG (HP)	29.0370598	79.3824473		"Tehsil Gadarpur, Khasra No.166, Matkota-Dineshpur Road Village Jainagar, Rudrapur"
Wings and Nest CNG Pump	28.7265669	79.0673302		"9TH MILESTONE, VILL, Kakrawwa"
CNG petrol pump	29.1950546	78.8683461		"Thakurdwara Kashipur Rd, Thakurdwara"
SIDICL CNG PUMP	28.9891381	79.3993638		"X9QX+MP, Rudrapur, Jagatpura"
Gurunanak Sales Cng pump Dhoulpur	29.0083422	79.2965951		"Kashipur Rd, Khanpur, Mahtosh"
Petrol and cng pump	28.6657101	79.1299116		"M48H+7XM, Milak, Menhdipur"
"Bharat Petroleum, Petrol Pump -Gopaljee Petroleum CNG Pump"	28.8275806	78.8589495		"MUNDHA PANDEY, Moradabad"
Darshan Fuels or CNG Bharat Petroleum	28.7524572	79.4947304		"Saidpur Buzurg, Bareilly SH-37, Bareilly - Nainital Rd, Bareilly"
MS HSD HAMARA PUMP KEMRI HPCL- CNG &PETROL PUMP	28.8107947	79.2108408		"near Sejni river pul, bilaspur road, Kemri"
CNG gas pump	28.7584634	79.0483882		"NH530, Chak Shadi Nagar"
CNG ONLINE PUMP JATPURA	28.7489398	78.7323702		"PPXJ+HWH, Jatpura, Aledadpur"
HP PETROL & CNG PUMP - C GEMS & JEWELS P LTD	30.5504502	76.4858899		"HPC Petrol Pump Village Patarsi Sirhind Rajpura Road, NH 1, Chandigarh"
Petrol diesel and cng pump	30.5165252	75.8886845		"Guru Teg Bahadur Colony, Malerkotla"
Club HP CNG	30.5497918	76.4873515		"GFXP+WW9, Jiuna Pura"
IRM Energy CNG Station	30.5503435	76.486086		"HF2P+4CP, Village Patarsi Sirhind Rajpura Road, NH 1, Chandigarh"
Bharat petroleum-Adani Gas Pvt Ltd CNG Station	30.5161445	76.985729		"GX8P+F75, NH 7"
Gujarat Gas CNG Station	31.5295647	75.2669297		"G7H8+RQF, Chhapianwali"
"Bharat Petroleum, CNG ,Petrol Pump -Shri Guru Arjan Dev Filling Station"	31.5474364	74.8906703		"BALACHAK, Tarn Taran Sahib"
CNG filling and Bharat Petroleum	30.793663	76.4971181		"Morinda City Rd, Garden Colony, Morinda"
CNG Pump Destination filling station Bela	30.9366365	76.407126		"opposite State Bank of India, Bela"
Petrol Pump CNG Station	30.9284449	76.4533261		"WFH3+98G, Chaunta Kalan"
Petrol pump cng gas	31.5130553	75.8467129		"GR7W+6MG, Khalwana"
Cng patrol pump anandpur sahib panjap	31.2355318	76.5012734		"6GP2+6G6, Keshgarh Sahib, Anandpur Sahib"
Bharat Petroleum: Fuel Care (CNG available)	31.5239231	75.9520508		"Una Rd, New Bains Colony, Hoshiarpur"
Bajwa Petro Zone ( CNG)	31.5150379	75.9023972		"Hoshiarpur City, NEAR GRAI, Mount Avenue, Hoshiarpur"
Hindustan Petroleum Pump cng	30.7675871	76.7493677		"Sector 14 West, HBC, Dhanas, Chandigarh"
Cng At Khambra Motors	30.8395952	76.9532118		"37, Kalka - Shimla Rd, Sector 1, Kalka, Parwanoo"
Gujarat Gas CNG Station	31.669497	74.8418511		"MR9R+QQR, Gumtala Sub Urban, Sahibzada Jujhar Singh Avenue, Gumtala, Amritsar"
Gujarat Gas CNG Station	31.7159298	75.0122326		"P286+9VH, Kotla Saidan"
Gujarat Gas CNG Station	31.6650141	74.8600552		"MV86+223, Gumtala Sub Urban, Gumtala, Amritsar"
Gujarat gas ltd cng station	31.8090576	75.1787131		"Batala - Amritsar Rd, Batala"
CNG Station	32.1251223	75.4675727		"4FG9+22W, Dinanagar"
BABA DEEP SINGH filling station cng	31.8187672	75.1703027		"Vill. Suniya National, Batala - Amritsar Rd, Batala"
Cng pump	31.7698558	75.2265801		"Q69G+WJX, Batala Rd"
Guru Hargobind Petroleum Retail Outlet CNG	31.8335556	75.655857		"Usman Shaheed, Dasuya"
Bio CNG	32.3027566	75.6018782		"Ground Floor, Madhopur Road, Nh 44, Jammu Kalihari, near Ms 7, Sujanpur"
GSPL Mehta COCO CNG Station	31.658922	75.2600008		"M756+H26, Mehta"
HP PETROL PUMP - UPPAL HIGHWAY HP FUEL & CNG POINT	32.0080862	75.3714262		"HPC Petrol Pump, V&PO. Babri Batala Dhariwal Road Babri"
CNG Station	32.2739744	74.665568		"7MF8+H6P, Pasrūr"
CNG HP PETROL PUMP - APNA SERVICE STATION	32.013849	75.01727		Vill:pakhoke Mushara Po:derababanank
Bharat Petroleum Petrol + cng Pump	31.8050034	75.2175026		"Jalandhar Rd, Guru Nanak Colony, Batala"
PSO patrol pump and CNG	32.3472114	74.7187994		"8PW9+VGM, Chawinda"
Butt Petroleum and CNG	32.3472921	74.718717		"8PW9+WF8, Chawinda-Zafarwal Rd, Chawinda"
Indian gas station	32.0393649	75.3839076		"29QM+PHV, Desh Bhagat Nagar, Gurdaspur, Nabipur"
THINK Gas CNG Station	31.791943	76.3389581		"Shaheed Subedar Mansingh FS Bedli, Dehar, Kangra, H.P, Bedli"
Daulatpur Cng pump	31.768291	76.003396		"Q293+896, Daulatpur, Chalet"
Surender Singh and Sons Hindustan Petroleum & CNG Pump	31.825609	76.484214		"Blath, Hamirpur, SH-39, Maranda Hamirpur Sujanpur Road, Sujanpur Tira, SH 39, Sujanpur Tira"
Bharat Patrol Pump & CNG Station	31.7665531	76.3594865		"Nadaun H.P., Shimla"
Balaji Filling Station (CNG)	31.9377668	75.8958877		"Daulatpur, road, Talwara"
Bharat Petroleum Petrol Pump and CNG pump	31.8774347	76.2250355		Dehra Gopipur
Hp gas	32.1011803	76.2724462		"472C+FXV, Haripur, New Kangra, Kangra"
CNG pump	32.2147859	77.1967396		"657W+VPJ, Kullu - Naggar - Manali Rd, Manali, Gadherni"
Harisons CNG Filling Station	32.221591	77.19159		"NH21, Rangri, Manali"
Hp Petrol Pump - Jay Kay Gas Co	32.7124974	74.8602976		HP Dealers Gandhinagar Jammu (J&K)
"KAPILESHWAR FILLEX CNG PUMP, KALIKAPRASAD"	21.9745292	85.6101713		"XJF6+R37, Kalikaprasad"
"Bharat Petroleum, CNG cum Petrol Pump -B.S.Fillex"	21.594457	85.6640561		"JAMUNALIA, Keonjhar"
Bharat Petroleum & CNG Filling Station	21.290419	85.189159		"Khamar, Anugul, NH-23, Chas Talcher Highway, Khamakhyanagar, Khamakhyanagar"
KENDUJHAR PETROLEUM BPCL Petrol Pump & CNG	21.669313	85.584863		"Kendujhar, NH-215, Panikoili Rajmundra Highway, Keonjhar, Keonjhar"
Adani Total Gas CNG	21.3263515	86.7363112		"8PGP+GGV, Dandaharipur"
CNG GAS FILLING STATION	21.9487987	86.7443746		"WPXV+GP9, Sastri Colony, Baripada"
Bharat Petroleum CNG Pump Prudential Filling Station	21.4891178	85.8404779		"FRQR+M66, Tikira"
"SRICHARAN SERVICE STATION, CNG HPCL"	21.4821818	86.8864809		"HPCL Dealer NH5, Channapur Dist, Balasore"
GAIL Gas CNG Station	22.2347649	84.7240019		"6PMF+WJG, Kalunga, Chikatmati, Rourkela"
GAIL GAS CNG STATION-Utkal	22.215862	84.5416066		"6G8R+8JX, Kunumuru"
GAIL GAS COCO CNG STATION	22.2397658	84.8775393		"6VQH+W23, Sector 2, Rourkela"
"CNG station Bharat Petroleum Fuel Station, Jhinkpani."	22.4097594	85.7647914		"NH 20, Jhinkpani, Jorapokhar"
GAIL CNG Maa Shakambari Filling Station	22.2840017	86.7490417		"7PMX+JJ, Matihana"
Gail CGS CNG station	23.6381754	86.5181521		"Sidhu Kanhu Statue, Basti Ground, Deuli - Khairpal Rd, Sindri"
Indianoil-Adani Gas Pvt Ltd CNG Station	23.5664669	87.285112		"zzzzz, Prantika, A-Zone, Durgapur"
Maa Auto Centre CNG Station	23.5665322	87.0988588		"near Mejia Girls High School, Mejia, Jemua"
Jitu CNG Fitment Center	24.7527759	84.3612142		"NH-2, near K K Singh Hospital, Aurangabad"
"IOC CNG STATION, AGRAWAL AUTOMOBILES"	24.57357	84.7841038		"NH2 molana chak, Sherghati"
CNG STATION & HP PETROL PUMP - NARESH FUEL CENTRE	24.5832854	84.9309458		"86, Khata NO 01, Mouza- Pipra, Plot NO 80, PS, Dobhi, Bajaura"
MS..JIYA FUEL SERVICE.(CNG)DUMRI KALA	24.4027587	84.8091598		"CR35+4M3, Dumri Kalan"
Gail india pvt. Ltd. Cng pump	25.5425126	82.8004112		"GRV2+253, Agro Park, Karkhiyaon, Katharawan"
Indian Oil petrol pump and cng pump	25.5777813	83.4977772		"HFHW+4W5, Fatehullahpur"
JMDS CNG FILLING STATION	25.5631529	83.9629068		"HX77+757, Chausa Gola, Charitra Van, Buxar"
GAIL CNG Raghunath Filling Station	25.6219054	85.0443039		"J2CV+QP7, near Saguna, Saguna More, Chowk, Danapur, Patna"
GAIL CNG Raghunath service Station	25.6195437	85.0477063		"J29X+R38, S. K. Puram, Danapur Nizamat, Patna"
CNG FUEL STATION	25.5821276	84.9239108		"HWJF+VH3, Kanhauli"
Proposed CNG station	25.6100306	85.1361962		"302-514, Jawaharlal Nehru Marg, Budh Vihar, Lodipur, Patna"
CNG Pump Online	25.5831202	85.114119		"Indian Oil Petrol Pump, Main Bypass, Alkapuri, Shivpuri, Chitkohra, Patna"
GAIL CNG Sonali Service Filling Station	25.5928043	85.1912835		Care SRI Bidhan ROY 3 SRI Daroga PD ROY Road
GAIL CNG SAI Petro Mart Filling Station	25.5532257	85.1204228		"Punpun, Rd, Chanakya Colony, Kurthoul, Patna"
GAIL RB petroleum	25.5813299	85.2179703		"H6J9+G5Q, Ranipur, Patna"
Green CNG Station Teghra (Think Gas)	25.5234712	85.9170901		"CNG Station, NH-28, near Shiv Mandir, Kailasthan, Teghra, Adharpur"
Gas Refill Point	25.8822163	85.7941712		"VQJV+VMM, Samastipur"
AG&P Pratham CNG Station	13.1237913	75.6289779		"P A Adyanthaya Son Kadur Mangalore Road, SH 64, Mudigere"
AG&P Pratham CNG Station	13.6773781	76.7870091		"Sri Ram Fuels, NH 69, near Kadekal Mattur Circle, Sulebailu, Shivamogga"
MeghaGas CNG Station	13.0314907	77.0816205		"Plot no 96, kunigal, industrial area, uttidurga hobli, kallanayakanahalli"
Megha Gas CNG Station	13.4084375	77.0849375		"C35M+9XP, Oorukere Pune - Bengalur Highway, Tumkur-Sira Rd, Oorukere"
AG&P Pratham CNG Station	12.9583505	76.5936864		"Sri Lakshmirangantha Fuel Station NH 75, Bangalore - Mangalore Hwy, Hirisave"
AG&P Pratham CNG Station	12.970217	76.8023663		"Ridhi Enterprises NH-75, Beechanahalli, Bellur Cross Bangalore-Mangalore Highway, Taluk, Nagamangala"
CNG Megha Gas	13.4185181	76.6173414		"CJ99+75F, BH Rd, Chikkanayakanahalli"
AG&P CNG Station	12.9796812	76.8388316		"XRHQ+VGG, Yadiyur"
CNG PUMP HASSAN	12.9795884	76.8385632		"XRHQ+RW7, Ajjanapalya"
Srinivasa Service Station HP Petrol Bunk and CNG Station	13.3718058	77.1117806		"94C6+PP7, Service Rd, Antharasanahalli, Tumakuru"
MeghaGas CNG Station	13.3107563	77.126894		"Sky Line Indian Oil, Shettahalli, Bypass Road, Shetty Halli, Tumakuru"
MeghaGas CNG station sira	13.755187	76.8812128		"QV3J+PHM, NH Service Road, Sira"
"Bharat Petroleum, CNG GAS Petrol Pump -Sri Honnadevi Enterprises"	13.111514	77.1656059		"Kudur, Ramanagara"
MeghaGas CNG Station	13.3715851	77.1117212		"94C6+HG9, Shanti Nagar, Tumakuru"
Bharat Petroleum CNG gas	13.3695353	77.1164784		"9498+RH9, Satyamangala, Tumakuru"
Go gas	13.323877	77.1347841		"84FM+MV8, Chandana Complex, Tumakuru"
GAIL station	13.6864309	76.8158272		"MRP8+H8G, Chikkasandra Kaval"
I Love Go Gas	13.0175785	77.0067488		"2294+2P6, Jodi Krishnaraja Sagara"
Essar Gas Station	13.3579488	77.1035837		"9453+5CG, Sira Rd, TUDA Layout, Tumakuru"
Gail gas station 20	13.1873266	77.1490523		54PX+VJV
GAIL Gas CNG Station	13.1654907	77.6290825		5J8H+5JW
GAIL gas cng station	12.9900359	77.574306		"202, Seshadripuram Main Rd, Sripuram, TR Layout, Sampangiram Nagar, Bengaluru"
GAIL Gas CNG Station	13.0050209	77.6855884		"2M4P+268 Iti Gate, Malur - Byranahalli Rd, ITI Colony, Krishnarajapuram, Bengaluru"
Gail Gas CNG Station	13.0191506	77.6284957		"2J9H+M99, 1st Block, HBR Layout 2nd Block, 1st Stage, HBR Layout, Bengaluru"
GAIL Gas CNG Station	13.0574823	77.5465672		"6 & 7, Kalathur Layout, Jalahalli East, Bengaluru"
GAIL Gas CNG Station	12.8856595	77.7443811		"VPPV+7Q6, Dommasandra, Thigala Chowdadenahalli, Bengaluru"
GAIL Gas CNG station	12.8842066	77.6102952		"VJM6+M4M, Royal Residency Layout - BTM 4th stg, Royal Residency Layout, Hulimavu, Bengaluru"
GAIL Gas CNG Station	13.0222186	77.7141854		"2PC7+VMX, Hosabasavanapura, Krishnarajapuram, Bengaluru"
GAIL Gas CNG Station	12.9473507	77.5796563		"WHWH+WVV, MN Krishna Rao Rd, Basavanagudi, Bengaluru"
Gail Gas CNG Station	13.096939	77.5988233		"3HWX+QGX, Nehru Nagar, Bengaluru"
S L V GAIL Gas CNG Station	13.0416225	77.7607666		"2QR6+J9R, Goravigere Colony, Sannatammanahalli"
AG&P Pratham CNG Station	13.1231601	78.0654438		"Sri Sai Balaji Service Station, 13, Bengaluru - Tirupati Hwy, Cheluvanahalli, Kaparasiddanahalli"
Gail CNG gas filling station	13.0104614	77.6813516		"166, Nagappa Reddy Layout, Dooravani Nagar, Bengaluru"
Gail Gas CNG Station	12.8733673	77.5402694		"VGFR+84R, Vajarahalli Village, Bangalore City Municipal Corporation Layout, Vajarahalli"
GAIL Gas CNG Station	13.0516283	77.5749725		"4, Kodigehalli Main Rd, Balaji Layout, Bhadrappa Layout, Sanjayanagara, Bengaluru"
GAIL Gas CNG Station	12.9097544	77.6877712		"WM5Q+W42, Sarjapur - Marathahalli Rd, Kaikondrahalli, Bengaluru"
GAIL Gas CNG Station	12.9247853	77.6504814		"WMF2+W59, Sarjapur - Marathahalli Rd, Agara Village, Jakkasandra Extension, HSR Layout, Bengaluru"
GAIL Gas CNG Station	12.8894189	77.4379242		"VCQQ+Q57, Subbarayappanapalya Cross, Bengaluru"
GAIL Gas CNG Station	13.0514433	77.4883569		"NH 4 toll booth, Tumkur Rd, beside Parle Factory, Teachers Colony, Chikkabidarakallu, Bengaluru"
"Gail Gas CNG Station , Harohalli"	12.9905478	77.4909661		"XFRR+698, Harohalli Main Road, opp. Hariyali lake, Vishwaneedam, Madeshwara Layout, Sunkadakatte, Bengaluru"
Gail gas cng station	12.9908064	77.5208888		"100 Feet, Ring Road, Jeewan Griha Colony, 2nd Phase, J. P. Nagar, Bengaluru"
Gail Gas CNG Station HENNUR	13.0312993	77.6301519		"376, 3A Main Rd, Block 4, HBR Layout, Bengaluru"
GAIL GAS CNG BUNK	12.9251897	77.6341404		"WJGM+3MC, 1st Cross Rd, 1st Block Koramangala, Koramangala, Bengaluru"
GAIL GAS CNG STATION ( COCO STATION )	12.9699051	77.4913677		"XF9R+XG9, M P M Empyloyees Layout, Kengunte, Annapurneshwari Nagar, Bengaluru"
Gail gas CNG	13.0165276	77.6685417		"2M89+H9Q, Hoysala Nagar, Horamavu, Bengaluru"
GAIL Gas CNG Station	13.1052389	77.6608276		"4M46+38W, Mitganahalli, Kadusonnapanahalli, Bengaluru"
CNG pump	13.1603221	77.6288668		"No .1, S.G.R Complex, Vidya Nagar Cross Rd, Subs Nagar, Chikkajala, Bengaluru"
